id,old_status,type
59d5a4f4-2d4e-4aba-9a23-6fed9370355b,scheduled,whatsapp
e2814d16-6dd0-4dc8-9563-1b2cbbb5d279,scheduled,whatsapp
230d5ec0-3f2b-42bb-ab64-661048774767,scheduled,whatsapp
c53c42d7-9dc5-4e06-b540-59ba848ab7c2,scheduled,whatsapp
a33ea0e9-4292-451e-aca7-8e9b453b506b,scheduled,whatsapp
bb6e9bf6-8131-4636-8e7f-1688c3ec0db1,scheduled,whatsapp
40e84a11-7a1d-43ff-842c-ed34d2259208,scheduled,whatsapp
618dcddd-6b05-4b5e-9485-5df559c27b1a,scheduled,whatsapp
7f936ca9-85e8-4780-972d-cc1540382e32,scheduled,whatsapp
09a12276-e3a2-465e-80e0-0a546099c3fb,scheduled,call
041af635-231c-46e1-bd7a-573f785c0696,scheduled,whatsapp
f87c365f-70ef-44d5-8710-ab5c2ff274ca,scheduled,whatsapp
79075662-4b16-4798-8f48-6c6cb8774b9d,scheduled,whatsapp
d27d8e79-4b38-4e2b-9f7a-7105f7478b11,scheduled,whatsapp
f390d1fc-8da2-4227-93e7-4eaef8c415f9,scheduled,whatsapp
a5fd23df-8b13-4ec9-912e-93261980ea5c,scheduled,whatsapp
241bf054-822c-4e20-8512-b365f933beda,scheduled,whatsapp
1cf01650-27b1-4854-8822-82ff0c0df0f7,scheduled,whatsapp
79078d37-206f-402a-981a-52db7244e8f2,scheduled,whatsapp
47659793-d141-4733-9bbc-b210cd9c1a6d,scheduled,whatsapp
f4238e97-4427-4b7e-b78e-9a6f180dde3d,scheduled,whatsapp
c9cbb8e5-5ceb-4ca6-8c89-2c22d28662bd,scheduled,whatsapp
e5742a20-3d95-4537-9d78-39051e1c005c,scheduled,whatsapp
b5831827-5526-4201-ac9a-2ece1573424b,scheduled,whatsapp
823ac1d6-df46-4d8b-b638-e0920f06d3d5,scheduled,whatsapp
8d9bfd6b-f489-4017-a99f-c96d706a9ec2,scheduled,whatsapp
5fc57d37-13f0-4724-baf9-368df3205b11,scheduled,whatsapp
05d78988-5d65-4ece-96fb-4c0ff80a6ee9,scheduled,whatsapp
0dbc05a2-e6b1-40c0-80d0-88ab5b26fdc9,scheduled,whatsapp
7c6b3ed9-137b-448c-8a65-e8d6ceef3de2,scheduled,call
135a0b99-7193-4bab-8ada-e2acc481ed95,scheduled,note
2338a26f-edb7-48dc-bd15-58b92a49dc8a,scheduled,note
faa5a9ad-d3a6-4038-b428-d4525d127250,scheduled,call
30a0b9f4-dcde-48ad-b00f-c876c128c867,scheduled,call
41d721a9-7256-424e-a8f0-45cc21aa98bd,scheduled,call
18f65d71-8054-4a49-b68a-be13dfcad10d,scheduled,call
7ca6ae45-125e-48a2-ab59-b575eb4b49d3,scheduled,call
ed8e8743-567a-457e-9c57-7a531c823436,scheduled,call
abd3a3ae-f453-4064-8d2b-a2d2e5bb5e8c,scheduled,whatsapp
f887ed4c-a866-4d9c-bf24-dcf72f80bf88,scheduled,call
ad6a12cc-3394-4d2b-a091-d25115226440,scheduled,whatsapp
6c1aa5b2-bdee-497c-ace5-999eb0d381b0,scheduled,call
61a82ed5-b137-4d0b-8367-d63f21109b29,scheduled,call
9404d57c-95e6-4d4d-b75d-9a5ccf940bca,scheduled,call
ded0e440-9942-4511-8b42-fdc467aae9b2,scheduled,call
a4a19ac6-f1ba-4acd-ad6f-7f9f2d2a5467,scheduled,call
9c9d21a2-a15d-489b-baf4-53b1599daee5,scheduled,call
fe6c8d42-813a-4d00-9e74-108ce4447ade,scheduled,call
d1050cc5-0207-4c85-8b29-5306dea3ab47,scheduled,whatsapp
a1932319-02c0-4c01-af18-c0db692a099e,scheduled,whatsapp
3a1c6b64-e12e-4b7a-84fe-edebe31e3915,scheduled,whatsapp
249f917f-fd6e-4b44-85ce-a2f76faee0dc,scheduled,whatsapp
3218ffc6-a3e8-46b9-bf88-0772c075368f,scheduled,whatsapp
726baeef-8a7b-4bf8-b97e-4cd68fbd9a7d,scheduled,whatsapp
c113ce2a-ce39-4759-b93d-6fe5387b0506,scheduled,whatsapp
b3e587cc-0ea7-45ae-80ae-0f7da08877ff,scheduled,whatsapp
c1b269e8-f8e7-44a3-8d64-c2d296d4649a,scheduled,whatsapp
16690a2a-b96c-43bb-a249-260d80191233,scheduled,whatsapp
4bdcdf28-6741-4572-b6f3-61cedf0f581a,scheduled,whatsapp
9f619bfb-d7e6-4c23-90dd-395c35e876cf,scheduled,whatsapp
bd628916-4b57-4a65-ba98-0a05e9879912,scheduled,whatsapp
ed50466e-f295-4d3c-b585-64e1d86f22fc,scheduled,whatsapp
77e77265-4f87-4273-bd56-595b9fbc1d8b,scheduled,whatsapp
8b85b179-0606-477e-82f7-dc3ebe9c61fe,scheduled,whatsapp
5da0fae7-f589-4489-9b83-99720b19c508,scheduled,whatsapp
2d890a60-939e-4955-8a82-baec27fdb989,scheduled,whatsapp
99d60020-5b3c-4a04-94a6-22e22aeb22e2,scheduled,whatsapp
734a6d9f-9240-4b9e-a245-5752c80b0cfc,scheduled,whatsapp
f17cffcf-cf71-48b3-b00c-3cbf210937f4,scheduled,whatsapp
d5f1aa99-dace-4e0f-97a5-dc9116025a17,scheduled,whatsapp
4c86ad19-b777-4a8b-8b48-c48236584496,scheduled,whatsapp
a3172adf-8c7d-490e-8c5d-bb358adb7014,scheduled,whatsapp
1f0d1da9-3391-41db-bf3b-2d6be7774b98,scheduled,whatsapp
4dda5624-cc61-4487-991e-429b8301db27,scheduled,whatsapp
aa2c68e3-988b-4e18-ac9d-d31183dfc14f,scheduled,whatsapp
a076a951-6a7f-44b3-8828-b0515afd903e,scheduled,call
ade66cc3-04d6-4f68-86b3-2c2e3003984f,scheduled,call
71ed518c-22ea-48f1-81f9-9c95d6c51368,scheduled,call
2769f584-45be-4825-a168-ccbb323e89a1,scheduled,call
1218cc38-80ab-42ea-80f8-b343a8caceb5,scheduled,call
81ccb420-731b-486d-890a-1215f6174eab,scheduled,whatsapp
a7604da5-3be8-41fc-93e2-bd99abd672dc,scheduled,whatsapp
dad6dcef-d2c0-4cea-b9bd-126586d19b41,scheduled,call
d8c91cab-d4bb-4140-8d0b-eb51ffc003d9,scheduled,call
1e4093f3-cd0a-439e-ae2e-684545ee2c98,scheduled,whatsapp
d8f2769e-16db-43a8-b213-82ba3f8d90b5,scheduled,whatsapp
641dffdd-352b-4683-b123-099fc5a8e851,scheduled,whatsapp
e3e1f421-2bc1-4a44-b14f-e3e953a4ef79,scheduled,whatsapp
492461a1-1b3f-49c0-a0f0-e5b64eb8f1bb,scheduled,whatsapp
5c4034cd-f380-4014-a30a-c4560e6f2760,scheduled,whatsapp
8763fcde-db69-435a-ba9d-01b82628ff53,scheduled,whatsapp
21dc3005-b73c-4a8d-bad3-c9dc94d5291a,scheduled,whatsapp
f1ac608f-4600-466e-81eb-62ed6155d2c7,scheduled,whatsapp
a7bb58a3-fd2a-4c47-84e7-9dcae0dc8df7,scheduled,whatsapp
65e31ef2-75dc-4b2c-9c94-72507fda9a13,scheduled,whatsapp
2facde7e-715e-4cc7-98b4-1c2dd9000a4e,scheduled,whatsapp
6e71891d-fe54-425f-8eaa-c464ca16d2f0,scheduled,whatsapp
fb93569c-f6e0-435b-a71b-311296cb6a6d,scheduled,whatsapp
a6a33690-7b28-4b42-ad03-d7c3582df5e3,scheduled,whatsapp
db45d470-d76f-4f08-a5f4-8f6c40237318,scheduled,whatsapp
2a0bf220-5d26-495d-8252-523c77091183,scheduled,whatsapp
3ac52f2f-7d05-4edf-b94c-efe5d889ee0f,scheduled,whatsapp
cb250b7a-2e16-433d-9fd9-1c773f9667ef,scheduled,whatsapp
fb5006ff-19ef-4227-982c-f73bfa2ce725,scheduled,whatsapp
b8470e13-01ef-4a88-9c29-80e8c890cf4d,scheduled,whatsapp
7edec288-6bed-40de-9071-18e345e350f6,scheduled,whatsapp
7e624875-42f2-40fa-84a3-e3a1621fe7fc,scheduled,whatsapp
cf15f672-1547-484c-9410-35b518dfa66e,scheduled,whatsapp
9982f8e7-c417-4d3d-b54e-22021c55f418,scheduled,whatsapp
385e84d0-fc78-4c7b-89cd-d856dcdca8cd,scheduled,whatsapp
1606da7d-8289-4004-8cdb-599f376c57ab,scheduled,whatsapp
a2014a27-2045-4ed4-893e-a3d81c0b85e3,scheduled,whatsapp
0be69674-30dd-4023-82d2-9309d858665a,scheduled,whatsapp
1949a997-2ee7-45b0-b71e-e65f6a306781,scheduled,whatsapp
00573be3-11a9-4d49-9c9f-e5e0aa801834,scheduled,whatsapp
390eb370-4c20-42dd-894c-a99907248472,scheduled,whatsapp
85044b97-b0a9-475d-976c-0df9baa99513,scheduled,whatsapp
cfc67bf2-3890-490c-a4bd-239d652adf01,scheduled,whatsapp
c7855092-5c61-44f3-ab0b-104640b129b5,scheduled,whatsapp
7afbe403-6bc8-4a84-86d9-56f5616bf5a0,scheduled,whatsapp
3644cd12-088b-4205-b6b4-b8ce7f42b42a,scheduled,whatsapp
2236c446-a9e6-43d1-9bb2-86f52ebcf15f,scheduled,whatsapp
91aa3af1-5d23-490d-99bf-1aa0949aeac1,scheduled,whatsapp
3df3130a-03fc-43be-8c09-7a0e5e165209,scheduled,whatsapp
7ba0e4cb-6199-4797-923b-98af715b9e6d,scheduled,whatsapp
b6f3af95-6bf0-459d-b898-c4bf7572588c,scheduled,whatsapp
854f2ec8-e62f-47bc-94a7-c9d9eb41c536,scheduled,whatsapp
9bdf6b56-458f-4c4d-a4d0-efa84f7d5409,scheduled,whatsapp
2462aa64-b0f6-4495-abb5-4cb95200a747,scheduled,whatsapp
c8055ac7-e70f-435c-a8dd-9dca52a5ee84,scheduled,whatsapp
abd7333d-c9b8-406e-97b3-0ea037a8f154,scheduled,call
e2a89c82-5420-47dc-a019-11157c5e179f,scheduled,call
c43d88a8-1499-45c2-966d-1849cc314c73,scheduled,whatsapp
73cec09a-d40b-49ac-bd92-ce548490d733,scheduled,whatsapp
3968c9ba-0205-45e3-adf5-cacb9d9ae71e,scheduled,call
a24504a7-8c17-439d-89ef-8ea194ddb0b7,scheduled,call
79eb7a79-4d1e-4b15-a39e-a78e46a817b4,scheduled,meeting
653d28aa-d27e-4309-abd9-b87f6f07969e,scheduled,note
b848737b-4d70-42f3-a108-40084ede3dc6,scheduled,note
b10fc522-0945-46b0-b185-26e893177e9d,scheduled,call
333c0f6a-f0a1-44d6-ba8a-89b54217cf1c,scheduled,call
641e2d4b-df73-46ac-82bf-ffe64b7b399f,scheduled,call
37b3856c-fabe-404e-9899-a92698589141,scheduled,call
c4de3767-a1f7-48f6-bd1e-b5df12a0134d,scheduled,call
1ec8084a-b7d8-430f-8297-fe6be44eac6a,scheduled,whatsapp
b7735e74-4c6c-4c07-ba15-17944b3be0b2,scheduled,call
3d900ac2-016e-4421-ba58-28092ffd9602,scheduled,call
20f7fb60-882a-49f2-8f27-51c3497eb2c9,scheduled,call
1ae06bb9-488b-4ef0-92e7-ec8bf920cb90,scheduled,call
1a3c6a79-9e88-4e66-a93e-925028dc2fc4,scheduled,whatsapp
01179b81-0b0d-494a-ac35-8cf073adbe89,scheduled,call
515ffebf-fd99-4e7b-9612-8efa08334953,scheduled,call
f830ad90-a12c-45a5-8bba-808afc64fee0,scheduled,call
aefc1a1c-20fb-4610-9b59-c9fa123dcdd3,scheduled,call
3448c12a-c1c3-4bc5-a6fb-fef150952bca,scheduled,call
48bc8289-cc94-454b-8694-9ce2ee303d79,scheduled,whatsapp
5726e322-e5d0-4fcc-b0a4-50e4e84aca69,scheduled,call
97082cf3-6bb2-4738-9baa-610c704218bb,scheduled,call
90beb3d2-1105-410e-bb9a-808ba7dbec15,scheduled,call
d7cf037d-8137-4915-8727-a21a2ff33257,scheduled,whatsapp
90e312b9-bb75-4c53-9cf6-4b87a781548d,scheduled,whatsapp
a1efff05-9d18-4fbc-81a3-98309a17bf8d,scheduled,whatsapp
2368cad9-75e9-46bb-a4e6-ec1a9a4c20bf,scheduled,whatsapp
f6b6d427-034c-4af3-b8e2-8768dff623d9,scheduled,call
5976b151-abad-46d4-bdb5-28763a52051b,scheduled,whatsapp
fee698ec-8213-4757-9e5e-6f7f7d57cbc6,scheduled,whatsapp
fc86bf2b-5826-443f-9f26-a9c71b3b51cb,scheduled,whatsapp
75c4d9bc-3b52-4afb-8c8e-0898b30546f7,scheduled,whatsapp
d12d55db-7dad-4911-a509-49ce1f6e323a,scheduled,whatsapp
629750fe-a662-4dea-bae4-aac926389e60,scheduled,call
33de61d9-c0d1-4c7c-bf22-d28f78111110,scheduled,whatsapp
4085e11e-c06e-4764-8721-b944186e9965,scheduled,whatsapp
c95de750-88fd-4468-8e7e-7a1b76435f4d,scheduled,whatsapp
1b53178d-ee1c-4f15-8f4e-639573518a2a,scheduled,whatsapp
a0477687-145d-494e-b588-e6328d553a04,scheduled,whatsapp
cd7e54ad-1b8c-4892-bd82-c8565876fbc2,scheduled,whatsapp
130d3400-4a9d-4474-bc4b-d4148cded3d3,scheduled,whatsapp
3b7992c3-220c-457b-9fda-def40242cbc1,scheduled,whatsapp
cea3ad22-493f-4e76-902c-2dde68c27e34,scheduled,whatsapp
7aae0272-bbe3-49e0-94fe-365d869ec79c,scheduled,whatsapp
9ba79fc5-e726-4e7a-afd1-e372abc330ae,scheduled,whatsapp
f709ee4b-89f0-49a8-aa99-bc678225aa2d,scheduled,whatsapp
f2c6432b-ad31-49c9-b633-474116edb2f9,scheduled,whatsapp
a203326c-1021-4e57-86ec-5ed7301ff1a1,scheduled,whatsapp
51b9546e-3cb3-446c-adce-fca542046dbd,scheduled,whatsapp
d116cb21-4885-43d3-86f3-f638a5f10a0e,scheduled,whatsapp
4d3d691c-aebe-465b-b0f6-df0851e14834,scheduled,whatsapp
f3141295-5c79-4dda-a680-7c43f0caef99,scheduled,whatsapp
3952da07-3203-45e4-9d92-9b397f5dcfc0,scheduled,whatsapp
dd7fd239-807d-4ad7-924e-1023bb99c80c,scheduled,whatsapp
eb69fdc8-5ebe-418a-aad3-b70d9754bffd,scheduled,whatsapp
db146c07-8c0f-42ae-9746-891d272c119a,scheduled,whatsapp
2dc95363-271a-47bd-8554-60ac8046b6e2,scheduled,whatsapp
f298b6b6-4eaa-48ac-9eab-3a73ae0afd44,scheduled,whatsapp
19b7ad68-1fe8-4bc7-b06a-151fb9bd085d,scheduled,whatsapp
9d432d25-c1ff-48a7-b86e-b2cfcaad32a2,scheduled,whatsapp
5832dd5a-f816-46ff-9292-8ce44e535cb7,scheduled,whatsapp
660b9396-057f-4bdb-ac6a-76facbde54eb,scheduled,meeting
784ce232-e104-441a-9479-86a5a8d18672,scheduled,call
0bcb30f4-5d33-473f-bf0e-e1e3e2bbdec1,scheduled,call
6910aaca-f97e-4271-b8e9-601c8ad8d716,scheduled,note
43fcec27-da5f-4849-9d39-9a7b913fffcb,scheduled,whatsapp
c4c8aead-5892-4aef-b2ee-efe647ee76f5,scheduled,meeting
041c982c-10ab-46d5-84e1-6349d912798d,scheduled,note
1e018267-fe80-4384-b788-3a41e13ad242,scheduled,note
4bab2dd5-e7df-4a8a-8141-5d8b69d8c580,scheduled,call
844ef54e-2601-4057-abe3-d987b8316b87,scheduled,call
7aea3d87-8cad-4574-b123-a45d7a1618da,scheduled,note
322106e9-9225-4391-9e1d-b4ef0766a4f1,scheduled,note
896e0025-ae20-4db4-9ef2-16c0a1e9a1ba,scheduled,call
ecee229a-13ab-4fa5-8a99-ddb7943299e1,scheduled,whatsapp
7c776109-1be4-41db-b6bb-76124854bd80,scheduled,call
5b5a1381-19b3-417c-9909-2826a09811e0,scheduled,call
b9629ee7-bfba-4d44-97dc-76bf45ac9b82,scheduled,call
b323c610-b6d7-4724-856e-e6f80f5bf6a3,scheduled,call
84bee38e-24ec-43cd-b779-3256fe89ebac,scheduled,call
22afbc30-e52b-4c5f-8c4c-501994c18c9c,scheduled,call
06051ccd-bdf8-491f-ba03-86ae7cdf1d3a,scheduled,call
2af42823-4682-4e8c-a945-a0295bda5c48,scheduled,whatsapp
50d99aee-059b-4789-93e7-cf0fae35c6a7,scheduled,note
13c1ae36-243f-44ec-9bc4-2e4146a1ad65,scheduled,call
8a6d53de-c0fb-419f-9516-04549bb2e673,scheduled,call
d4ddac8e-213b-4f1e-81fa-2a071740c2bd,scheduled,call
08c9a7c7-bb42-4c5e-bedb-cc5367e9eef3,scheduled,call
3342fdeb-1db5-41f2-973d-e4d1bbf2a43f,scheduled,call
5908d95d-1e7e-45fe-b967-5e538e1bd1d3,scheduled,call
326b9921-41a9-4f90-a103-986215cd2e13,scheduled,call
9ed0afcc-8fa4-42c0-852f-4b99f4a9b73a,scheduled,call
80da851f-42eb-44e7-b188-9b19f3f0d3f2,scheduled,call
3c7b6fa5-4f1c-4a1c-b8e6-ab3d9ec2843a,scheduled,whatsapp
5b4fa0a4-786b-47ff-8535-bee676b5ed0f,scheduled,call
9beca3f7-bb67-478c-a2d2-148d09551645,scheduled,call
d4326e2e-4733-4b36-b1db-a2e2d01449a1,scheduled,call
2cec567a-393f-4e5e-bd77-cc1560f2d062,scheduled,whatsapp
542b26e3-e31c-4de5-b65e-66fe56c5e527,scheduled,call
2b21522c-c879-48a7-a971-65efcc2be4a3,scheduled,whatsapp
18be7b5b-1461-4238-9fd1-aabd42589e94,scheduled,whatsapp
a28a9506-91e9-4eea-962e-9754d3008b57,scheduled,whatsapp
171b9cdb-1f4a-41fd-8643-344824bce0a5,scheduled,whatsapp
edcaf25d-8cb1-4db6-ae06-33fbd33f4408,scheduled,whatsapp
7b583a3b-fe52-4684-aa97-905c4ae4b9cf,scheduled,whatsapp
b58ad042-30a3-4c08-9aac-8b1f95351a8d,scheduled,whatsapp
4d8e81b1-2a68-4af2-bb44-f78b0232d675,scheduled,whatsapp
7c807641-3eda-42a1-90d0-917eb99b36c8,scheduled,whatsapp
f230485b-27b5-4655-b08f-b77751e674f0,scheduled,whatsapp
6324e90a-46d8-4cb0-ac55-15814cbe1cea,scheduled,whatsapp
56b98fb9-0b2a-47c3-ace3-7faf63c58237,scheduled,whatsapp
e21450c7-f126-4d0c-95aa-5d629e8e8813,scheduled,whatsapp
2669a85f-ccff-43d5-b982-6ff8011354ea,scheduled,whatsapp
7fc028ac-6d12-4399-acce-a271d965c776,scheduled,whatsapp
04e53e5c-4c4d-42a9-8e43-bc2c160e3b93,scheduled,whatsapp
9551095f-6464-4df8-b434-6263cbcc5d6a,scheduled,whatsapp
adc2ed63-bab9-4cbd-94f0-16197f722594,scheduled,whatsapp
9252d0f0-a525-4c46-b5fd-e73314233c0e,scheduled,whatsapp
8e368986-d443-447d-b8ee-254c613bdf96,scheduled,whatsapp
04f2c17a-ffc2-4f9d-90fa-4ef4094e3ddf,scheduled,whatsapp
91be4852-8c2d-4229-8af2-aa3a180f9bc0,scheduled,whatsapp
c8df46f7-c064-45cb-a6c4-379a10bdb49a,scheduled,whatsapp
fc1e2588-d871-4c5b-8b00-d1aac7c1a774,scheduled,whatsapp
b938df6b-7cbe-4ba0-9660-dc6251f9599f,scheduled,whatsapp
0488a41e-01ad-4dca-a9d9-f0c63db7a905,scheduled,whatsapp
b854f5de-8eb7-4663-8d4c-6d79b26b51da,scheduled,whatsapp
a4622386-4517-4dcf-b451-e02e0243a1ba,scheduled,whatsapp
ea924d7f-d35d-4396-bb2d-d4f8b8d26b04,scheduled,whatsapp
295f5376-8b05-44f7-bd51-efe5e0461617,scheduled,call
a4aefc41-84cd-4f30-b971-87bca07bdb49,scheduled,whatsapp
6a3a844e-50a1-44bc-8cd3-4398ef97fd12,scheduled,whatsapp
86bdd21c-f47d-44d5-92ef-9ac354b65e80,scheduled,note
494f95e5-08ef-4891-8c6c-58a0f4a8a963,scheduled,meeting
afac3370-720a-4136-bead-467663d678d3,scheduled,call
51e196b1-2134-475f-8885-3a7255c63ff6,scheduled,call
b721a517-55c3-45e7-863b-5121d53b619e,scheduled,call
0330b730-9dad-4e0b-be08-cfc85aefba77,scheduled,call
e6b39e31-1b8e-4ab5-9b37-4c46a4eb5a89,scheduled,whatsapp
84c4ebb4-6db2-4215-a553-30749708e999,scheduled,call
395b4a7f-73e1-4343-9637-7b4d51070fb4,scheduled,whatsapp
9a3dd964-5537-4445-935f-94f782712247,scheduled,call
2500c9e5-431d-40f8-a467-fa93c2c34997,scheduled,meeting
9b8aefcf-c167-4441-9355-beab698a16c3,scheduled,whatsapp
fe1d6347-a136-42ea-8f6a-cebbccfe8554,scheduled,call
005a0e3f-0933-4e27-b6f8-38b55f2c0096,scheduled,call
8103e611-a65b-4dc0-977a-9655bda8ecc8,scheduled,whatsapp
a1f62a89-bb3b-43f2-a804-de1b4322a54d,scheduled,call
4c0751a9-4e05-44a4-bcef-b88db200d800,scheduled,whatsapp
ecce2198-116e-4a4d-b3d4-034016351b4b,scheduled,whatsapp
1e2c69da-504e-4125-ade3-5758cd466e6b,scheduled,call
2d534ad9-bfa2-4faa-b48b-b6d0353303c9,scheduled,meeting
613c0bf3-def7-4463-8f92-0bd511c204b8,scheduled,meeting
b5e35430-94c2-4478-97b9-f0f43554b144,scheduled,call
ab913012-bae4-4d9e-b664-d8d8c94ab440,scheduled,call
23a21407-841e-4b63-b782-7f75d26714f6,scheduled,whatsapp
0d3597eb-30af-4e55-870b-652b9f4a6dc4,scheduled,call
8e6d3b20-d142-44a0-bcda-fb6c612a1a73,scheduled,call
eadcf86f-c167-4275-b926-dc9c94aa6f1e,scheduled,call
f234dcec-0672-4c8b-9d21-94fdad77bd97,scheduled,whatsapp
eafd0bf9-0e5f-4055-8d6c-596d866144e6,scheduled,whatsapp
bf37a006-38a9-4a37-b6b6-8c0d204eae4d,scheduled,call
a7ae28b3-96f5-4317-8eb6-492296d67765,scheduled,call
b21ab166-d166-439b-8d20-246bdbdcc773,scheduled,call
03a12b34-cddd-4c27-a130-420d306c07bc,scheduled,call
cfc9aeb4-2c28-4218-b84f-750c11f2c377,scheduled,call
40156736-ddba-45ca-98e3-f53ebfe42b1f,scheduled,call
e648d543-7301-48c7-8b29-383d878d1a53,scheduled,call
00f41132-4654-426c-a0c8-69c9517809b0,scheduled,call
5eef0340-0500-42b6-9d82-f919abf85f0f,scheduled,call
8253048e-f3a5-4d4d-b146-cdb5d4e805e8,scheduled,call
3c0e0ef3-8f49-47a2-a52f-cde51438eb0d,scheduled,call
64e5631d-9cfd-4a59-a3fd-e09fcd7158f3,scheduled,whatsapp
2940078b-6586-4114-9123-6aad51673703,scheduled,call
d749e74f-929b-490a-921d-56879384aecb,scheduled,call
65323253-7061-417b-8a16-03e0d57a884f,scheduled,call
b1b40610-32ea-4054-be31-0f00daa1b410,scheduled,call
61d27cb6-4620-460e-97e9-5561795ce767,scheduled,call
9fe08fef-7ead-4a81-9deb-9b3fe1f23f16,scheduled,call
fc2eb003-fb7c-4255-a973-24887311b77c,scheduled,call
3157e331-0800-4040-8c3c-098f7b33d77a,scheduled,whatsapp
47b7f17a-0828-4940-b813-6b8299f31c08,scheduled,call
ae9959c0-990b-4d16-a640-d498ee9217da,scheduled,call
8532da81-bfab-4e16-aef0-c3e46714cae6,scheduled,call
8ca45d64-90b6-4491-8086-a70bc80559f8,scheduled,call
55756453-d3e0-4adb-b80e-30f95aa3499b,scheduled,call
85418475-1a3b-4b2e-af81-9968c4493a6e,scheduled,call
2a7df477-c979-4764-8177-cf9b6f09091b,scheduled,call
e7067550-db23-4580-a366-2539696c51a3,scheduled,call
8e0f7201-c516-4153-8688-7ebb6d3e03cf,scheduled,call
f92d49bd-b79f-4fb6-849c-53f021780a96,scheduled,call
07a22a9d-d59d-4c74-82b5-0bb6d2b1f5ed,scheduled,call
ea6fbc09-eafb-4b63-8c50-8b11a40445ac,scheduled,call
885d81be-7633-4521-8a41-57e903fd239b,scheduled,call
732ffd29-f4fa-4cb0-874b-f157381686f8,scheduled,call
48ddc483-96ab-44bf-a8e2-fc5b9f753231,scheduled,meeting
309ed459-fec7-4655-ae44-e2f0640743da,scheduled,call
a7b688b3-521f-454c-ad56-bd941212fc40,scheduled,whatsapp
956ead0c-989e-4590-b592-f8ad21e1e4dc,scheduled,call
a3f286cd-421d-4292-b499-727d81077f55,scheduled,whatsapp
ea0358d8-30f0-4cd1-ad95-5404ac9382e9,scheduled,note
7573b72b-55de-4e24-8988-8a5a994b8d11,scheduled,note
cda68951-d579-4192-aac7-cc9dfb2e2b73,scheduled,call
0615f999-f45c-4e4d-8e88-2958d6ddfa7f,scheduled,whatsapp
21943b90-1374-4820-b269-d4ffc8121363,scheduled,call
4bcf1157-0444-4dcf-bf6b-b3020a3aeb4c,scheduled,call
f99dd048-5bfe-4ea6-a01b-dc6dccc65eaa,scheduled,call
d5dec047-e795-4aca-a8eb-66feae08377b,scheduled,call
8cbd3296-971e-43d0-b15f-3798ef87a8b9,scheduled,call
a3a12461-87db-476a-8d90-a6e90744a886,scheduled,whatsapp
c07e4af9-1a3f-466e-ba4b-6e7cb043b4ae,scheduled,whatsapp
fc2104ed-6e81-414f-90b0-e1f99c29632c,scheduled,call
014944da-fb95-450b-a587-a9a73d2dffac,scheduled,call
afddebe4-f640-471e-a18f-ae4376ab20df,scheduled,call
eaf4e0e3-5790-4fda-8fd6-da09c53fdecd,scheduled,whatsapp
87a2aec2-501b-46b5-93c6-85602c7332a7,scheduled,call
c80bac6c-d533-4e1d-84ef-74001cf8e9f6,scheduled,call
53b78196-23cc-438e-b584-d4554bbd1963,scheduled,call
bf14f5e4-8a22-47f1-825e-b9a679494fd6,scheduled,call
5f5e7edb-ca32-4af5-a9ff-ab3c0ecf2496,scheduled,whatsapp
6832d1c9-6541-479b-8687-f4fa4a4cee91,scheduled,call
22b25929-8680-4040-85ec-169a20935f11,scheduled,whatsapp
dd2f483c-020d-4e9c-a16a-fc85a051965e,scheduled,whatsapp
e29bbf04-5902-4a1b-9001-8de7f14fb570,scheduled,whatsapp
732488e5-3b4b-4aae-a771-d59c3e50a0d9,scheduled,whatsapp
21242fb8-8771-40eb-9fc8-4acc799b755f,scheduled,whatsapp
dc653bce-83ed-4db8-b13c-bff98622fb23,scheduled,whatsapp
29b7ee18-6668-48ef-9532-f38ea72cfbc5,scheduled,whatsapp
c8d1bc12-b0a5-4047-b4b8-5109e752f20d,scheduled,whatsapp
7c317e41-89c8-4694-9080-82313aabbbf0,scheduled,whatsapp
8073aa06-42af-471c-b36d-1b30e3626b74,scheduled,whatsapp
0d54f03f-b47c-44ee-b1c0-4274966faa6e,scheduled,whatsapp
3df083c5-c4ee-4874-965a-4694ec5057cb,scheduled,whatsapp
bef42be5-9842-4fec-b31a-2db5a6cbef1b,scheduled,whatsapp
42619e45-b548-4ec3-b640-fcd8625f76d9,scheduled,whatsapp
9a16a36b-b9ad-44f7-b387-8a2f144470e0,scheduled,call
b300c606-f80d-4941-ac8c-28063065ba59,scheduled,whatsapp
48649168-dbfc-4198-8899-efb003e46b3d,scheduled,whatsapp
2dd171f4-a847-4ec5-9cbd-da6c0e8735dd,scheduled,call
08468bbf-eb42-4979-86bc-989a13bbda5a,scheduled,call
d9d30fd9-c187-4e53-9880-271f13d0b805,scheduled,call
6f35e577-6155-4692-bd86-4577a3bbbc6d,scheduled,whatsapp
83969f83-2380-4dad-bfae-ee7ad7ed9286,scheduled,whatsapp
5596840b-7ed7-4dea-90ec-150a84df949d,scheduled,call
2a8ac0f2-030c-4df5-bdc0-4d4b1c4560b6,scheduled,whatsapp
211dbc05-c7ef-4caa-9e0d-85e370a1302f,scheduled,whatsapp
75ef7aa5-436d-4015-b06c-d48cd0424540,scheduled,whatsapp
88059255-b43d-4704-959b-cfb4ba32fd56,scheduled,whatsapp
9d0c396c-e912-478f-af05-b6e0e932f87e,scheduled,call
aed3301e-594e-4fcc-99e2-737ffb2adb3c,scheduled,whatsapp
